X_value;Y_value
-2.4474474474474475;3.9937586797276126
-2.4374374374374375;4.04833242595943
-2.4274274274274275;4.000271566919687
-2.4174174174174174;4.100446929255095
-2.4074074074074074;4.0009551628971955
-2.3973973973973974;4.033875337101493
-2.3873873873873874;4.031387932056836
-2.3773773773773774;4.109253851041462
-2.3673673673673674;3.9871940535564954
-2.3573573573573574;4.035786509007961
-2.3473473473473474;4.092604219767866
-2.3373373373373374;4.136169317921112
-2.3273273273273274;4.205125338232766
-2.3173173173173174;4.0418219959302055
-2.3073073073073074;4.100059301930569
-2.2972972972972974;4.094490483842284
-2.2872872872872874;4.035038505161325
-2.2772772772772774;4.104287128690599
-2.2672672672672673;4.0822542879465145
-2.2572572572572573;4.104554670125961
-2.2472472472472473;4.122782251423952
-2.2372372372372373;4.136452771141546
-2.2272272272272273;4.028083591249131
-2.2172172172172173;4.131084766167095
-2.2072072072072073;4.13275421110152
-2.1971971971971973;4.16656716873612
-2.1871871871871873;4.242437530593205
-2.1771771771771773;4.155343198959363
-2.1671671671671673;4.1331540376366265
-2.1571571571571573;4.201169082899443
-2.1471471471471473;4.175495308642474
-2.1371371371371373;4.152384460126124
-2.1271271271271273;4.206031407597615
-2.1171171171171173;4.210500803902455
-2.1071071071071072;4.247994190083737
-2.0970970970970972;4.31545667701536
-2.0870870870870872;4.463555455222119
-2.0770770770770772;4.5353324768776115
-2.067067067067067;4.630320012732083
-2.057057057057057;4.660497203765757
-2.047047047047047;4.711001960137196
-2.037037037037037;4.906585697549322
-2.027027027027027;5.051016822488366
-2.017017017017017;5.071661827533589
-2.007007007007007;5.184228915730239
-1.9969969969969972;5.166986294689069
-1.9869869869869872;5.14829913704016
-1.9769769769769772;5.064311907975996
-1.9669669669669672;4.9144600814925585
-1.9569569569569571;4.86464658735181
-1.9469469469469471;4.96633925596436
-1.9369369369369371;4.8842519965139415
-1.9269269269269271;4.857190047128809
-1.9169169169169171;4.764867762150891
-1.9069069069069071;4.852809944726631
-1.8968968968968971;4.7772086673829035
-1.886886886886887;5.0311874471694225
-1.876876876876877;4.935726460817674
-1.866866866866867;4.949349237896096
-1.856856856856857;5.065701733822299
-1.846846846846847;5.082171724715302
-1.836836836836837;4.9899153692550176
-1.826826826826827;4.994788538956538
-1.816816816816817;4.834099388292376
-1.806806806806807;4.707564499881868
-1.796796796796797;4.67791234644988
-1.7867867867867866;4.662434992180951
-1.7767767767767766;4.532216018436991
-1.7667667667667666;4.430939705764722
-1.7567567567567566;4.449637133472064
-1.7467467467467466;4.3074806239165015
-1.7367367367367366;4.306658007219588
-1.7267267267267266;4.263882099362697
-1.7167167167167166;4.2877485145264185
-1.7067067067067065;4.251239553224775
-1.6966966966966965;4.205448873846099
-1.6866866866866865;4.321306145610561
-1.6766766766766765;4.270163509190516
-1.6666666666666665;4.240732075324815
-1.6566566566566565;4.310873918770724
-1.6466466466466465;4.358131865027844
-1.6366366366366365;4.2942740927830965
-1.6266266266266265;4.411612525130332
-1.6166166166166165;4.271989600081781
-1.6066066066066065;4.2907611723216545
-1.5965965965965965;4.408529258480804
-1.5865865865865865;4.417411640331743
-1.5765765765765765;4.243519663680608
-1.5665665665665665;4.2915506899926035
-1.5565565565565564;4.359074124677324
-1.5465465465465464;4.396168496498423
-1.5365365365365364;4.2265298519754495
-1.5265265265265264;4.283688679453652
-1.5165165165165164;4.32945266600671
-1.5065065065065064;4.357312602238245
-1.4964964964964964;4.27873660860398
-1.4864864864864864;4.295377622696154
-1.4764764764764764;4.310764547773923
-1.4664664664664664;4.379253779054756
-1.4564564564564564;4.467482770761051
-1.4464464464464464;4.364744416518465
-1.4364364364364364;4.359841185952207
-1.4264264264264264;4.38748539483579
-1.4164164164164164;4.30223198997608
-1.4064064064064064;4.312559997201015
-1.3963963963963963;4.464875181681101
-1.3863863863863863;4.3121716502316
-1.3763763763763763;4.415840858750417
-1.3663663663663663;4.306889031373327
-1.3563563563563563;4.240895647516112
-1.3463463463463463;4.372521571256636
-1.3363363363363363;4.34099761205356
-1.3263263263263263;4.450882525567899
-1.3163163163163163;4.382031281082626
-1.3063063063063063;4.433852189723264
-1.2962962962962963;4.35782465164805
-1.2862862862862863;4.399574513502828
-1.2762762762762763;4.343787859003173
-1.2662662662662663;4.369424362137938
-1.2562562562562563;4.302160568543562
-1.2462462462462462;4.27377087929878
-1.2362362362362362;4.388666572448853
-1.2262262262262262;4.442358860497144
-1.2162162162162162;4.49198289472857
-1.2062062062062062;4.430512796604205
-1.1961961961961962;4.25778972094633
-1.1861861861861862;4.425357146530874
-1.1761761761761762;4.4476775744903705
-1.1661661661661662;4.362673028745391
-1.1561561561561562;4.43104706998659
-1.1461461461461462;4.372229161261568
-1.1361361361361362;4.372021747979334
-1.1261261261261262;4.411405393752586
-1.1161161161161162;4.405172038597984
-1.1061061061061062;4.464280454063391
-1.0960960960960962;4.482822628153569
-1.0860860860860861;4.295962297964845
-1.0760760760760761;4.38950733481107
-1.0660660660660661;4.380196554462472
-1.0560560560560561;4.305386776139439
-1.0460460460460461;4.423478595999846
-1.0360360360360361;4.3870393496797675
-1.026026026026026;4.366661706885255
-1.016016016016016;4.3746408503123115
-1.006006006006006;4.3826290397372105
-0.9959959959959956;4.416139428902632
-0.9859859859859856;4.339424621325415
-0.9759759759759756;4.436255743321241
-0.9659659659659656;4.3772822964681035
-0.9559559559559556;4.427549256824274
-0.9459459459459456;4.462099108197853
-0.9359359359359356;4.372195661899327
-0.9259259259259256;4.417023509010962
-0.9159159159159156;4.368755739014753
-0.9059059059059056;4.3522533291633305
-0.8958958958958956;4.479246067085245
-0.8858858858858856;4.41633603961419
-0.8758758758758756;4.3988465544189355
-0.8658658658658656;4.406869032599512
-0.8558558558558556;4.478805594492729
-0.8458458458458455;4.456430527483147
-0.8358358358358355;4.529037920861099
-0.8258258258258255;4.536918505564744
-0.8158158158158155;4.4851574599856034
-0.8058058058058055;4.453322197470931
-0.7957957957957955;4.481033819547866
-0.7857857857857855;4.510043188763209
-0.7757757757757755;4.350302732397792
-0.7657657657657655;4.405380264030939
-0.7557557557557555;4.431691665590042
-0.7457457457457455;4.4821120379895785
-0.7357357357357355;4.473993325049885
-0.7257257257257255;4.40185437377187
-0.7157157157157155;4.449732079577637
-0.7057057057057055;4.427769392332446
-0.6956956956956954;4.3595662012972305
-0.6856856856856854;4.426157522758525
-0.6756756756756754;4.479672619827286
-0.6656656656656654;4.448782393616682
-0.6556556556556554;4.517287816406
-0.6456456456456454;4.4937319831566604
-0.6356356356356354;4.410124290497972
-0.6256256256256254;4.42927996947302
-0.6156156156156154;4.558334151870218
-0.6056056056056054;4.404214729765023
-0.5955955955955954;4.4073056013851515
-0.5855855855855854;4.4651279205616
-0.5755755755755754;4.439541617656621
-0.5655655655655654;4.417309844917036
-0.5555555555555554;4.455033583262263
-0.5455455455455454;4.504357221273476
-0.5355355355355353;4.54378355964952
-0.5255255255255253;4.455081351601466
-0.5155155155155153;4.551370121743392
-0.5055055055055053;4.422607271600975
-0.4954954954954953;4.495910074692031
-0.4854854854854853;4.446460046607164
-0.4754754754754753;4.4945808784342995
-0.4654654654654653;4.499248656127238
-0.4554554554554553;4.486273764505467
-0.4454454454454453;4.4374344707504685
-0.4354354354354353;4.507373370578488
-0.4254254254254253;4.5288454648297
-0.41541541541541527;4.409875073648303
-0.40540540540540526;4.520684148840964
-0.39539539539539525;4.4565042976089275
-0.38538538538538525;4.443660491748608
-0.37537537537537524;4.539705915658573
-0.36536536536536524;4.383178250277336
-0.35535535535535523;4.454460282481732
-0.3453453453453452;4.500000984618813
-0.3353353353353352;4.480011121132283
-0.3253253253253252;4.50539818313308
-0.3153153153153152;4.517278311369216
-0.3053053053053052;4.466750949776695
-0.2952952952952952;4.522555391452254
-0.2852852852852852;4.568764125164913
-0.2752752752752752;4.51848148881244
-0.26526526526526517;4.462004586469388
-0.25525525525525516;4.51542433941055
-0.24524524524524516;4.52297477821245
-0.23523523523523515;4.477907957975837
-0.22522522522522515;4.494401996246057
-0.21521521521521514;4.512870387640044
-0.20520520520520513;4.573819341904681
-0.19519519519519513;4.4224476336001235
-0.18518518518518512;4.423360634046212
-0.1751751751751751;4.5025972044413765
-0.1651651651651651;4.4540561961884855
-0.1551551551551551;4.459845252660786
-0.1451451451451451;4.477868216362581
-0.1351351351351351;4.5391336948330165
-0.12512512512512508;4.516477064805523
-0.11511511511511507;4.47598407953734
-0.10510510510510507;4.4557710610485595
-0.09509509509509506;4.520068913713653
-0.08508508508508505;4.508968403244417
-0.07507507507507505;4.436711039761102
-0.06506506506506504;4.585838349349101
-0.055055055055055035;4.547609227411075
-0.04504504504504503;4.485873185220021
-0.03503503503503502;4.470617168510176
-0.025025025025025016;4.453840862714281
-0.01501501501501501;4.471994613846396
-0.005005005005005003;4.510457396845625
0.005005005005005003;4.553447604049801
0.01501501501501501;4.570775613239044
0.025025025025025016;4.482333169459259
0.03503503503503502;4.528260550660841
0.04504504504504503;4.442328397509375
0.055055055055055035;4.465202854828257
0.06506506506506504;4.453752897999311
0.07507507507507505;4.484967251005734
0.08508508508508505;4.497617251429053
0.09509509509509506;4.5071336194547476
0.10510510510510507;4.514106361368407
0.11511511511511507;4.516099850555097
0.12512512512512508;4.5105652654408726
0.1351351351351351;4.528364960877101
0.1451451451451451;4.408045905249818
0.1551551551551551;4.476142671465011
0.1651651651651651;4.478456318523681
0.1751751751751751;4.579977684000501
0.18518518518518512;4.5707917099686695
0.19519519519519513;4.576281687307471
0.20520520520520513;4.476415233499424
0.21521521521521514;4.490077138776415
0.22522522522522515;4.578628957565096
0.23523523523523515;4.515179029087157
0.24524524524524516;4.39430603709742
0.25525525525525516;4.461861545985969
0.26526526526526517;4.503162147128226
0.2752752752752752;4.470260853331447
0.2852852852852852;4.52407511658756
0.2952952952952952;4.498460600839137
0.3053053053053052;4.5081492874357485
0.3153153153153152;4.55772378454172
0.3253253253253252;4.5274337910449125
0.3353353353353352;4.4468074642172
0.3453453453453452;4.457205942296016
0.35535535535535523;4.489178985249783
0.36536536536536524;4.541215116110508
0.37537537537537524;4.551001928178613
0.38538538538538525;4.442312103060865
0.39539539539539525;4.395883624092022
0.40540540540540526;4.4889955864674675
0.41541541541541527;4.514462463243307
0.4254254254254253;4.454203273463999
0.4354354354354353;4.452269449642981
0.4454454454454453;4.512383421072149
0.4554554554554553;4.498240352081898
0.4654654654654653;4.451523463329595
0.4754754754754753;4.476048816830554
0.4854854854854853;4.47175768915535
0.4954954954954953;4.579570577386301
0.5055055055055053;4.422183726800445
0.5155155155155153;4.428211739665114
0.5255255255255253;4.485526312533833
0.5355355355355353;4.394142512098626
0.5455455455455454;4.515314449455501
0.5555555555555554;4.438399082008592
0.5655655655655654;4.529818785731787
0.5755755755755754;4.5558516511434775
0.5855855855855854;4.541212248738151
0.5955955955955954;4.4928053088538205
0.6056056056056054;4.397233950432393
0.6156156156156154;4.530639524672986
0.6256256256256254;4.38865008963082
0.6356356356356354;4.535917947593533
0.6456456456456454;4.5634117592238095
0.6556556556556554;4.396764412904923
0.6656656656656654;4.448291046156591
0.6756756756756754;4.456134963769808
0.6856856856856854;4.397363793270635
0.6956956956956954;4.486410057837743
0.7057057057057055;4.416749895107597
0.7157157157157155;4.433596134747535
0.7257257257257255;4.41318781482504
0.7357357357357355;4.477165824659238
0.7457457457457455;4.423828240584567
0.7557557557557555;4.391537090944005
0.7657657657657655;4.424127919385596
0.7757757757757755;4.400857413764275
0.7857857857857855;4.461005333194098
0.7957957957957955;4.498191811720874
0.8058058058058055;4.539821550230993
0.8158158158158155;4.503428380500229
0.8258258258258255;4.435382560117262
0.8358358358358355;4.4385264228400505
0.8458458458458455;4.464140187358806
0.8558558558558556;4.464324013305867
0.8658658658658656;4.518648646695934
0.8758758758758756;4.39208905063952
0.8858858858858856;4.466119561713597
0.8958958958958956;4.3282995622296925
0.9059059059059056;4.495727634084671
0.9159159159159156;4.376478881576899
0.9259259259259256;4.438475513861601
0.9359359359359356;4.485928318086602
0.9459459459459456;4.457917737994195
0.9559559559559556;4.369715199055928
0.9659659659659656;4.414703814367838
0.9759759759759756;4.434770963095744
0.9859859859859856;4.3742931665133264
0.9959959959959956;4.340182623674687
1.0060060060060056;4.476323773317938
1.0160160160160157;4.3740816094801005
1.0260260260260257;4.443684182048998
1.0360360360360357;4.452626187170868
1.0460460460460457;4.393283457057485
1.0560560560560557;4.4238098910903325
1.0660660660660657;4.422763465403559
1.0760760760760757;4.4616203570590125
1.0860860860860857;4.462788993168111
1.0960960960960957;4.3044391870646725
1.1061061061061057;4.294625728111815
1.1161161161161157;4.413495357642964
1.1261261261261257;4.407063810013721
1.1361361361361357;4.502430757251367
1.1461461461461457;4.385430498272501
1.1561561561561557;4.38008225861342
1.1661661661661658;4.369057841424739
1.1761761761761758;4.33568731658155
1.1861861861861858;4.320439136671405
1.1961961961961958;4.3465582776266585
1.2062062062062058;4.391361330222592
1.2162162162162158;4.32879468309249
1.2262262262262258;4.460896383039901
1.2362362362362358;4.328329470212098
1.2462462462462458;4.2718964107244135
1.2562562562562558;4.455935794285581
1.2662662662662658;4.408236159623335
1.2762762762762758;4.3478971724751565
1.2862862862862858;4.4231194762237775
1.2962962962962958;4.463778316578989
1.3063063063063058;4.3660084235778855
1.3163163163163158;4.503025964160755
1.3263263263263259;4.3559658717061565
1.3363363363363359;4.338291282998808
1.3463463463463459;4.366728412274051
1.3563563563563559;4.368790105565935
1.3663663663663659;4.370915398559192
1.3763763763763759;4.375026534037534
1.386386386386386;4.362810760614174
1.396396396396396;4.300141437216057
1.406406406406406;4.382899489924067
1.4164164164164168;4.279188854523862
1.4264264264264268;4.373462293348692
1.4364364364364368;4.38546307087311
1.4464464464464468;4.345164131531514
1.4564564564564568;4.301784818356771
1.4664664664664668;4.404755562555054
1.4764764764764768;4.382252981562384
1.4864864864864868;4.32563869008973
1.4964964964964969;4.4229266752448675
1.5065065065065069;4.383828533201876
1.5165165165165169;4.2682479818361125
1.5265265265265269;4.334895906634218
1.5365365365365369;4.201354917322144
1.5465465465465469;4.3300425087103696
1.556556556556557;4.276271821723635
1.566566566566567;4.284242629145047
1.576576576576577;4.2214768706598935
1.586586586586587;4.2803004340920525
1.596596596596597;4.4014464665643995
1.606606606606607;4.348546292130818
1.616616616616617;4.254811353935124
1.626626626626627;4.301815563387252
1.636636636636637;4.337748014200035
1.646646646646647;4.329662829002913
1.656656656656657;4.20793139054179
1.666666666666667;4.345512128670225
1.676676676676677;4.254017282935509
1.686686686686687;4.295839114469747
1.696696696696697;4.3052191418454875
1.706706706706707;4.271168681305447
1.716716716716717;4.20617365952167
1.726726726726727;4.2145269279888415
1.736736736736737;4.3175075524964805
1.746746746746747;4.216616439936708
1.756756756756757;4.289110900014454
1.766766766766767;4.237830302321757
1.776776776776777;4.3744491333409545
1.786786786786787;4.154750213006334
1.796796796796797;4.237085289265981
1.806806806806807;4.253568715478895
1.816816816816817;4.2042719398965085
1.826826826826827;4.199445721931252
1.836836836836837;4.193999544666904
1.846846846846847;4.332877104197061
1.856856856856857;4.289129833764866
1.866866866866867;4.238137968082731
1.876876876876877;4.1920375746367995
1.886886886886887;4.212289732144936
1.8968968968968971;4.210957929948074
1.9069069069069071;4.225761576351624
1.9169169169169171;4.087053057392207
1.9269269269269271;4.116937246295829
1.9369369369369371;4.264953402486283
1.9469469469469471;4.201737392466936
1.9569569569569571;4.256355628283092
1.9669669669669672;4.164839897068737
1.9769769769769772;4.202585690430252
1.9869869869869872;4.196953535439552
1.9969969969969972;4.223548217139693
2.007007007007007;4.163464564416372
2.017017017017017;4.163820678035314
2.027027027027027;4.15408058498726
2.037037037037037;4.161054804017602
2.047047047047047;4.161550690838096
2.057057057057057;4.239618016078748
2.067067067067067;4.20987388296619
2.0770770770770772;4.176696308584593
2.0870870870870872;4.2596612322882885
2.0970970970970972;4.233826041142099
2.1071071071071072;4.142713626170734
2.1171171171171173;4.170043551727432
2.1271271271271273;4.103884529860678
2.1371371371371373;4.2387462799725935
2.1471471471471473;4.197921438628942
2.1571571571571573;4.1209335588065725
2.1671671671671673;4.163093411570578
2.1771771771771773;4.152599744946149
2.1871871871871873;4.127251191915782
2.1971971971971973;4.0790778951675914
2.2072072072072073;4.190086179555928
2.2172172172172173;4.100031568984329
2.2272272272272273;4.162640685892569
2.2372372372372373;4.158023885062624
2.2472472472472473;4.166515867993512
2.2572572572572573;4.177295115760533
2.2672672672672673;4.107927601408303
2.2772772772772774;4.149245219643689
2.2872872872872874;4.102976150892413
2.2972972972972974;4.08099423857612
2.3073073073073074;4.004698291593988
2.3173173173173174;4.07093158820366
2.3273273273273274;4.061746838687525
2.3373373373373374;4.118008754253832
2.3473473473473474;4.03613108861502
2.3573573573573574;4.047865411745012
2.3673673673673674;4.173152536014263
2.3773773773773774;4.01173807675787
2.3873873873873874;4.025003456686312
2.3973973973973974;4.098491392359417
2.4074074074074074;4.055672861171798
2.4174174174174174;3.966676190120239
2.4274274274274275;4.069507545412965
2.4374374374374375;4.1557398965686385
2.4474474474474475;3.958308160751054
2.4574574574574575;4.054472547236847
2.4674674674674675;3.9726601287274996
2.4774774774774775;4.037882674318057
2.4874874874874875;4.033120133940233
2.4974974974974975;4.033197900710441
2.5075075075075075;4.10678959127463
2.5175175175175175;4.00285353068284
2.5275275275275275;4.080743204805739
2.5375375375375375;3.9860239517882214
2.5475475475475475;4.060702540112501
2.5575575575575575;4.040637816888933
2.5675675675675675;4.045918545476632
2.5775775775775776;4.0182704955162345
2.5875875875875876;4.021991625104457
2.5975975975975976;3.9690554438040797
2.6076076076076076;3.9252957183731914
2.6176176176176176;3.9938758758894815
2.6276276276276276;4.000506047563414
2.6376376376376376;4.106667772746751
2.6476476476476476;4.000719734818927
2.6576576576576576;4.0081500997477635
2.6676676676676676;3.9985432814359676
2.6776776776776776;3.9602369113985807
2.6876876876876876;4.0545772074027004
2.6976976976976976;4.037419017897337
2.7077077077077076;3.895673006602523
2.7177177177177176;4.014361625810879
2.7277277277277276;3.950467971419335
2.7377377377377377;3.973480589807531
2.7477477477477477;4.030811058521701
2.7577577577577577;3.8797924999557507
2.7677677677677677;3.9647777430555338
2.7777777777777777;3.922191522597972
2.7877877877877877;3.8124469995332264
2.7977977977977977;4.038866349974022
2.8078078078078077;3.893117293760186
2.8178178178178177;3.948199135451672
2.8278278278278277;3.86928144992588
2.8378378378378377;3.9747285546976814
2.8478478478478477;3.87321845439089
2.8578578578578577;3.9007854073090757
2.8678678678678677;3.850615991311744
2.8778778778778777;3.8436655158198123
2.8878878878878878;3.8705511239926884
2.8978978978978978;3.8480595675890297
2.9079079079079078;3.827638074280744
2.9179179179179178;3.841723583130773
2.9279279279279278;3.812330296350266
